reviewId,userName,content,score,adjusted_score,cluster,category,at,appVersion
786dbf6a-bd96-45a9-bcef-1e0a3a8f612d,Abdul Wahid Nur,mau cek efin tapi email yang terdaftar di DJP nya email yang lain aneh ini takutnya data kita disalah gunakan kaya pajak tembak seperti temen saya kita gak jual apa apa ujung nya suruh bayar pajak 20jt,1,1,2,Kesulitan Bayar/Lapor Pajak,2026-01-20 10:27:20,2.0.6
cdbf681b-e428-47b0-b520-1513bb6a4029,Dinar Abdilah,"anak magang yang buat ya ? ribet , polos tidak ada opsi opsi lain.",1,1,9,Lapor SPT Tahunan Sulit,2026-01-19 17:01:55,
22406597-acc0-4b2e-823f-88037ee15295,Rahayu Kurnia Sari,untuk apa aplikasi ini dibuat klo gabisa daftar dan aktivasi pajak secara online. hmm.. ntah apa2 punn,1,1,7,Pendaftaran/Registrasi NPWP,2026-01-19 15:52:33,
ee058b2f-ef7c-48f1-9662-d387962d0ae8,maidil rahman,"Aplikasi sangat tidak berguna dan bikin repot,,, bayar pajak aja di buat repot begini,, tapi nagihnya seperti orang kerasukan setan 🤣🤣🤣",1,1,2,Kesulitan Bayar/Lapor Pajak,2026-01-19 14:13:04,2.0.6
c0244c57-7b83-4a6b-890b-d395af3ddb9f,Brenda Lee,mau login aja susah,1,1,4,Login,2026-01-18 21:04:47,2.0.6
65603b31-f3cd-480e-8dc5-5dc2d0120b49,Daraka Prana,"gak bisa login bet, aneh kita mau taat pajak tapi aplikasi pemerintah selalu bermasalah",1,1,4,Login,2026-01-18 14:52:12,
4971b443-852f-4f9f-a866-75c921cb8a56,Agus Handoyoa,aplikasi sampahh,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-18 08:50:30,2.0.6
edb7f756-a832-47cc-8f47-7fab2bbb8025,Mhd Rabil Hutagalung,burik bener,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-17 20:28:39,2.0.6
809dd572-1399-4751-bd38-9b51ac95ba04,MASS ucup,gak bisa login,1,1,4,Login,2026-01-17 14:46:33,2.0.6
e595834f-a025-464f-9580-c8244ffba9d3,Ahmad Yasin,klu bkin aplikasi itu yg mudah di gunakan jika ingin mempermudah layann .... jngan mmper sulit....,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-17 12:18:09,2.0.6
6cbc9a50-d285-41a3-9491-b5a35673d330,Benji Mauza,"ORANG PAJAK TOLONG DI BACA...!!!aplikasi apa bukanya bikin mudah malah bikin susah,selalu saja kesalahan sistem..",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-17 11:50:22,2.0.6
c82ed614-e089-4fdd-b1e1-8591e55666a2,Bagus Pradata,gak jelas Uda kedafta tp saat masuk jawabnya nik tidak terdaftar . ganti sandi pun susah,1,1,7,Pendaftaran/Registrasi NPWP,2026-01-17 09:51:16,2.0.6
45f06f84-7c33-42e0-8981-bf155328f497,Mr Angry,"Tolonglah, segera perbaiki kinerja aplikasinya. Ini mau login gagal terus error 1516. Masa update terakhir di tanggal 27 Agustus 2025 (saat tulisan ini di muat). Ini sudah 2026",1,1,4,Login,2026-01-17 08:10:21,2.0.6
69fb4e4b-5677-40e2-b709-b7ea6741415a,Erick Harian Prayoga,ribet sekali,1,1,9,Lapor SPT Tahunan Sulit,2026-01-16 23:19:14,2.0.6
4b2dc250-2b33-4952-accd-235bb5290600,Moh. Hasan Habibi,"gak bisa login, udah dicoba berkali-kali tpi tetep gk bisa juga, padahal aku udah melakukan aktifasi akun di website coretax.",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-16 20:26:07,2.0.6
88fb1129-b625-448b-9b57-6b4f697e6258,Khayr Ummah,aplikasi rempooooooooonnggg,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-16 19:16:00,2.0.6
4d48b2d0-fff4-44ad-9c77-ea2c7d3702b0,Hassan Putra,hari-hari nyuruh bayar pajak. Giliran rakyatnya mau bayar pajak aja malah dipersulit. Lawak lu,1,1,2,Kesulitan Bayar/Lapor Pajak,2026-01-16 17:38:00,2.0.6
8bedd97b-9eeb-4df0-bc6f-816aa9e6110f,Marianaokta Frans,ribet susahnya minta ampun ngisi data bolak balik gak bisa,1,1,9,Lapor SPT Tahunan Sulit,2026-01-16 16:49:53,2.0.6
3e03c9ad-6d13-46ba-a824-8512806e7018,Sulaeman Sulaeman,login sangat lama,1,1,3,Kualitas Aplikasi Buruk (General),2026-01-16 05:29:46,
7c3aad7c-bbe4-4b41-b3cd-15afcfddd52c,Fela Dewi,"MAU LOGIN TAPI NGISI NO NYA CUMA 15 ANGKA, LAH ORNG NO NIK AJA 16. DIPERBAIKI YA TLNG.",1,1,4,Login,2026-01-15 23:09:35,2.0.6
edb29588-d76e-44b5-a2c7-06b3f93a88e3,Muhamad Ramadani,buruk buat login ga bisa-bisa beda dengan yang ada di web. kalo ga niat bikin autentikasi ga usah ngide padahal username dan pw sudah bener tetep ga bisa login. gini amat aplikasi pemerintah bikin males!,1,1,4,Login,2026-01-15 21:14:30,
d8a253e7-3970-44db-bb5f-32ab78511e2a,Irgi Akhmad Fauzi,"KODE HANDPHONE BUAT VERIFIKASI NYA G MUNCUL"" HERAN DARI JAM 11 SAMPE JAM 17 DI TUNGGUIN UDAH BRP KALI COBA G MUNCUL"" #HERAN PADAHAL HARI JAM KERJA",5,1,5,Verifikasi/OTP,2026-01-15 17:00:46,2.0.6
ef877bf9-968f-48b1-abf3-d4bdff1b257b,Nadri Sukaraja,banyak yang kesulitan masuk aplikasi ini.,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-15 12:16:22,2.0.6
6cd146b1-4f6e-48d7-92a8-bde072f66db0,Muhammad Nailal Khoiri,tdk berguna,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-14 13:54:55,
147e8d03-9d39-490e-a91a-d8acbe3c5881,I Gede Agus Diputra,login tdk bisa padahal NIK dan password sudah benar. thn 2026 mau lapor pajak malah tdk login. mau ketawa tapi inilah indonesia,1,1,4,Login,2026-01-14 10:27:58,2.0.6
86e1fee8-f31d-4c3b-87e5-6871e8bc07d7,Bang N Droo,"lawak banget, bolak balik verifikasi alamat gagal mulu..heran",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-14 08:50:50,2.0.6
786c2e8b-17e5-4e82-8a60-95efc05b7c04,Muhammad Rafa,koq sekarang ga bisa untuk pembayaran..,1,1,2,Kesulitan Bayar/Lapor Pajak,2026-01-14 06:07:22,2.0.6
ce0bec58-2ec0-46c3-bacd-4f2d1f4e8d7b,DFZ 26,otp ga pernah di kirim woi,1,1,5,Verifikasi/OTP,2026-01-14 04:05:03,2.0.6
bf0dc9b0-5e8d-4124-8682-1901be3788db,Bisma Hadi,DAJAL,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-13 18:27:16,2.0.6
60d244b7-6c0b-4a1d-9053-740b6f95a6a1,Fauzi Latifah,aplikasi susah di gunakan,1,1,2,Kesulitan Bayar/Lapor Pajak,2026-01-13 18:19:06,
617f5fb3-d775-4327-bf88-30e87d3f76fe,PRIMA DESMARI TARIGAN,aplikasi buruk gagal login trus padahal kata sandi sama kode verifikasi email udh sama,1,1,5,Verifikasi/OTP,2026-01-13 15:36:38,2.0.6
51539717-a16e-46f8-9d97-3d9ac306aa3f,Niko Niko,"astaga staf djb kerjanya apa? ini aplikasi ga bisa login eror melulu sistem nya, nik dan password sudah benar kocak!",1,1,4,Login,2026-01-13 15:30:18,
6582a6af-7adb-4d54-a6b5-a296694e30b7,Putra Toripa,waktu terbuang gara - gara aplikasi sampah,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-13 09:56:03,
fa8f6e62-c938-4880-a1b5-91682f105c18,Yuliana Kasandra,apk bungol salah terus tiap masukan nik dan pw,2,2,0,Keluhan Umum/Tidak Spesifik,2026-01-12 17:59:16,2.0.6
1d43c45b-5d8d-4e9f-82d3-0e48ad5b8523,Siti Djuwariyah,apk nya sampah,1,1,1,Keluhan Ekstrem (Makian),2026-01-12 17:06:41,
1b1dfdcb-09b5-4bf6-ab2b-0d82873b6a39,klhs,aplikasi gajelas,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-12 13:48:33,2.0.6
f98413f6-6f74-483a-9c58-f540354653e3,abbas Dina21,anehh server sering overload... masa udah 3 hari lebih daftar registrasi npwp SMS otp nya kaga ada mulu... server lemah najis sekelas pemerintah begini,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-12 12:28:22,2.0.6
d7bac35b-8699-410a-ae46-1f5b8b46d269,Indra Diwana,susah sekali input datanya harusnya dipermudah bukan dipersulit,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-11 22:09:29,2.0.4
aafacdff-0ef3-4dba-adc8-cf563af57f29,Darimana Ke mana,"aplikasi tak berguna, katanya bisa ajukan efin dari aplikasi pas dicoba malah angka digit terakhir tidak bisa masuk karena kurang space. yaudah sih gausah bayar pajak ngapain repot-repot wkwkwkwkwkwkwk",1,1,2,Kesulitan Bayar/Lapor Pajak,2026-01-11 03:08:32,
7ad52dd2-b1ec-4437-bbfe-39c3287b3213,Dinar Nur Apriyani,gajelas,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-10 22:47:50,2.0.6
74a90de0-20ef-44b5-b112-53e62be2918b,Abu Usamah,"ribet banget, saya pengin rubah alamat karena sudah pindah alamat. saya ke kantor pajak terdekat. tapi di resepsionis dicek dan bilang harus diurus di kantor sesuai alamat npwp dikampung. jaman online gini harus gitu",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-10 19:56:39,
92bf96c4-0d64-434a-b5de-3aee1abdf991,Syukur Sabar,apk ribet,1,1,9,Lapor SPT Tahunan Sulit,2026-01-10 17:19:10,2.0.6
d0f91669-5dab-4193-a87d-d2ac6dfee354,Muhamad Yanto,"sekelas DJP aplikasi nya kayak begini??!! masukin kode verifikasi aja error, notif salah kode. padahal sudah sama persis. Orang mau bayar pajak aja dipersulit. ini bukan aplikasi buatan anak SD, ini skala NASIONAL. memalukan!",1,1,5,Verifikasi/OTP,2026-01-10 11:36:58,2.0.6
4dcd56a6-75d8-4604-8209-17107d0b030b,Manto,gak guna buangbuang duit negara aja,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-10 10:40:46,2.0.6
0351a24b-52b1-4d20-b2b8-624f5d07f3de,yayan bhalelo,aplikasi apa ini GK bisa login,1,1,4,Login,2026-01-10 07:41:20,2.0.6
4f9905a5-fffc-474a-9026-a8c4bd7bded6,Halasson Sihombing,ini manfaat nya apa? cek potongan pajak tiap bulanya ga bisa trus apa manfaat apk ini kalo kita gak bisa lihat hasil detail potongan pajak??? ta!!!k lah,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-09 19:01:12,2.0.6
50ced4a5-6144-4f6e-a39f-aa60bacab7cb,M manar nabillah Sitinjak,kalo bikin aplikasi yang simpel simpel aja lah wahai pemerintah gk usah ribet,1,1,9,Lapor SPT Tahunan Sulit,2026-01-09 16:45:08,
6edff68c-6e49-40a9-9e52-a72cae2b4279,Bagio Tejo,"awas penipuan, report aja",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-09 13:58:04,
445bc09e-35f6-4d23-b641-88f79121d81e,Daus Kecil,bututttt percuma ada apk ini gk guna jugaa,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-09 13:28:08,2.0.6
47eed0de-ed2a-4096-8990-0d432924dc7b,Robinto Sinaga,apk tol*l,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-09 12:55:32,
2f5c6cf1-94b5-4ae7-be37-fc2469cdb8f8,Ici8,"APLIKASI HEBAT SAYA MAU MASUK SAJA TIDAK BISA, MENDING TUTUP AJA GAUSAH BIKIN APLIKASI MAIN MASAK MASAK AJA",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-09 10:10:47,2.0.6
1bc23872-67b2-430a-9f69-fee54e8991dd,Aldino Siallagan,kamera dalam aplikasi terlalu gelap dan tidak buat penggunaan bisa registrasi akun,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-09 03:00:26,2.0.6
88055eb8-bdab-4410-b600-129a45a79516,AlimiWulanArdani,fasilitas jelek lupa password aja nggak ada,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-08 21:44:30,
06ab4f94-0b33-41cb-b8f0-de1db9addb2d,Agung R Pratama,mending gausah ada,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-08 15:31:24,2.0.6
72d6b4ba-a4b1-42d1-90e4-71183e378909,Angga Febrian,gmna ya caranya kalo lupa password masuk akun pajak,5,1,0,Keluhan Umum/Tidak Spesifik,2026-01-08 14:20:44,2.0.6
75273a2c-ed1c-46b4-a5f9-2b054b552f82,Airil D,kagak bisa.. Ngaco nih,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-08 13:24:51,
e8a571cd-16a2-4cfe-911d-6f6a87aee7b1,Theo Khoe,aplikasi terburuk sepanjang masa,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-08 08:58:32,2.0.6
9a894069-bd81-43bb-be62-cf2e14322c5f,Saripudin,ribet mau login ge,1,1,4,Login,2026-01-07 15:41:01,
6e3434ca-1682-4f0c-9984-9b48629d395e,Arra Co,"aplikasi macam apa ini ga bisa login padahal udah punya NPWP, katanya disuruh lapor SPT tahunan aplikasinya juga ga guna. Login di website juga ga bisa malah username/NPWP failed terus, ini pemerintah becus ga sih ngelola website nya ? kemasyarakat dituntut wajib lapor pajak tapi giliran mau lapor aplikasi/web nya ga bisa di pake, hadehh pemerintah ga becussss",1,1,9,Lapor SPT Tahunan Sulit,2026-01-07 13:52:33,
c7fafa75-bc22-4163-9b5b-5f61596545bf,Ahmad Ramdani,ribet banget ni aplikasi . login aja gagal terus,1,1,4,Login,2026-01-07 11:52:23,
2942e72c-5606-428b-8d90-d02f1fe743e6,Made Dadra Ramadhan,"aplikasi gak guna, susah untuk daftar",1,1,7,Pendaftaran/Registrasi NPWP,2026-01-07 09:16:15,2.0.6
f8f844d7-33e1-4390-b995-9b81e3ffde4b,Qidafa Channel 02,sekelas Pajak gak bisa bikin aplikasi yg berguna gak niat banget bikin aplikasi...mw masuk gak bisa bisa padahal lewat web bisa,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-07 05:10:53,2.0.6
2195d087-8bee-490f-8a9d-6c26c5dfe972,Farhan Saputra,saya dapat email agar saya melaporkan SPT tahunan saya tapi ketika saya masuk ke aplikasi ini justru malam membingungkan cara melaporkan SPT sangat sulit,1,1,9,Lapor SPT Tahunan Sulit,2026-01-07 00:28:49,
8873c56e-6939-45d1-9f2b-7df7d4f5c9ee,Dilla Lingga Pradipta,aplikasi yang tidak membantu,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-06 18:31:51,2.0.6
7efae0e8-b12b-4d1c-922a-77b1d4ec1d4d,Muhammad aziz Hermawan,ribet pake efin segala,1,1,9,Lapor SPT Tahunan Sulit,2026-01-06 16:06:26,
bde8f9ad-8ace-4cad-a6af-aa724cb69c7b,ᴋɪɴɢ • ʟєᴏ,daftar gk visa dengan alasan sudah terdaftar. tapi login juga gk bisa dengan alasan username tidak ditemukan l. layanan pemerintah indo sungguh menyusahkan rakyat.,1,1,7,Pendaftaran/Registrasi NPWP,2026-01-06 15:52:07,2.0.6
3859b130-459a-4bee-9b73-1f43bb13e9d5,Mur Mujiono,mau regestrasi apa aja susah. terima kasih sudah saya UNINSTAL. by by,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-06 14:27:32,
70c1cb86-2e4e-489d-b40a-dff4ca3db091,Ryan Ardianto,SERVER BAGUSIN. BUSUK BANGET APLIKASI PEMERINTAH,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-06 13:16:34,2.0.6
db3a6dc6-defa-4b0a-8f14-7ec469867382,CakToha CakToha,terlalu ribet,1,1,9,Lapor SPT Tahunan Sulit,2026-01-06 10:30:07,2.0.6
678d31fa-cbe3-486b-898b-9a5ea64843fb,Kang Mas Broo,"Mohon maaf untuk laporan pajak penghasilan seharusnya pihak pemerintah mempermudah untuk pembayaran , jangan mempersulit, kita sebagai warga negara yg baik taat pajak kesulitan untuk mengakses. gimana itikat baiknya supaya cara² nya di permudah (contoh pakai barcode/qiuris)",1,1,2,Kesulitan Bayar/Lapor Pajak,2026-01-06 09:02:45,
a9cbb74a-4165-4329-b571-e025ab38f91d,R Bondan P,gagal login terus padahal sudah benar tolong di perbaiki apps nya nanti saya kasih bintang 5 kalo sudah di perbaiki,1,1,4,Login,2026-01-05 23:08:22,
1b4267a1-230b-49a4-a153-58c484642a2c,Dhony Susanto,aplikasi ngk banyak membantu apalagi sekarang pake kortex² apa lah saya ngk paham tambah susa aja kemaren harus valid sama nik sekarang ada kortex² segala harus ganti pin lagi masuk sana sini menunya buang² waktu aja,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-05 22:55:20,2.0.6
36bf01c0-53f4-4bcc-ad4c-f4e20111b44f,M Nafi,keluar mulu masuk login gagal terus,1,1,4,Login,2026-01-05 13:39:53,
4d2c3c97-d950-4776-92e4-38b940993d6e,Zal Graphic,"gk bisa login, pdhl sandinya udh sesuai",1,1,4,Login,2026-01-05 12:43:42,
01017090-3ac5-4c3b-a2ac-539c98cafca1,Ruday Milan,"jangan so soan lah segala bikin aplikasi,, yang ada ni apk kebanyakan ngebugnya.. apk g jelas",1,1,7,Pendaftaran/Registrasi NPWP,2026-01-05 12:07:36,
90453d17-6d93-4c5c-a4bd-d13f456f1ded,Joe Taslim,"ga ada menu lupa pasword nya, tolong it program nya agar dj buat menu lupa pasword. apk menyusahkan kan bkn membantu",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-05 08:54:40,2.0.6
920814ce-81fd-4029-a7fc-2054a2dc379a,Chaerul Mubaroq,"disuruh entri npmor pwp 16 digit. tapi kolom yang tersedia cuma 15 digit, bagaimana solusinya bos",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-05 08:49:52,
bc0e0ad1-a454-4bfe-95fc-e0020095bf1d,Aria Dwi Subakti,"aneh aneh, mau verifikasi aja susahnya nauzubillah",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-05 00:54:07,2.0.6
64128466-3be3-4013-926b-8809d59ecefa,Syahidan Amhrulloh,kaga bisa daftar,1,1,7,Pendaftaran/Registrasi NPWP,2026-01-04 23:20:00,2.0.6
b48cb876-aa02-4187-8814-040c6a37552a,Nuraisya,"min tolong lah masa take foto aja selalu tidak valid, bolak balik nyoba dari pagi sampai malam, udh habis 10k pulsa buat verifikasi nomer hp aja ttp nggk bisa, bingung padahal foto juga nggak ngeblur, opsi upload foto juga nggak guna nggk bisa di tekan, nangis bgt mempersulit masyarakat tidak rekomend",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-04 22:55:13,2.0.6
f28ca51a-e962-4793-bed7-bef7b551360e,Richo 29,bikin NPWP susah. g guna asli,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-04 19:51:58,
43f10aa2-c12d-4363-a07a-8b508076e287,Rony Setyawan,aplikasi menunya mbulet,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-04 17:23:58,2.0.6
1091faa6-6828-4f0d-8e12-491c1a91c6a9,Jhoni Jon,"Orang Goblok ngurus negara, pantes ni negara miskin terus gk maju2",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-04 11:10:35,2.0.6
6d211aa7-4fbd-41da-93c2-2bb4d4b9564c,Taufik Opek,mau masuk eror terus,1,1,8,Error/Crash Aplikasi,2026-01-04 00:42:02,
ec859685-2f38-4a43-b5cc-1e8970d55545,Al Hidayah,daftar angel e GK karu²an tinggal upload foto aja di tab ngulang lagi dari awal gak jelas. kita yang bayar pajak kita pula yang di persulit.,1,1,2,Kesulitan Bayar/Lapor Pajak,2026-01-02 20:06:29,2.0.6
924d503f-0e23-4e89-aa62-afe6ff94ec4c,yusuf tajiri926,udah di isi sesuai tetep aja gabisa,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-02 18:56:16,2.0.6
958510e2-0992-4c98-99fe-5e2cf692e82b,Jon Lion,aplikasi sampah. tidak bisa login.,1,1,1,Keluhan Ekstrem (Makian),2026-01-02 18:06:38,
b28f7b41-9a74-4f84-b4c4-c548e72c843d,Fadia Anisah,"paling heran gw, ini kenapa ya masukin email dibilang tdk sesuai, no juga tidak sesuai padahal udah bener, mmg aplikasinya ga bener ni, ngeselin!",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-02 10:46:26,
d71f5ccc-a1d8-4f23-9fb2-5514b8212fc4,Herman Saputra,"Aplikasi tidak berguna,saya sudah buat akun di website Coretax DJP dan sandi aplikasinya tetapi waktu login di aplikasi ini error terus sedangkan jaringan aman.Aplikasi belum sempurna sudah di lepas untuk publik bagus hapus aja aplikasi DJP buang-buang anggaran doang nanti ujung-ujungnya jadi lahan korupsi",1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-02 10:23:05,
f2625104-ded8-46e0-a494-8b683f4ddd6e,elok wahyu,ternyata susah bikin npwp online tidak membantu sama sekali,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-02 07:53:58,2.0.6
55f8bf2b-57bc-45bf-a85b-518eb3b179ab,Sizərz Cyperus,ngak berguna,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-01 21:22:00,2.0.6
1146fce6-7179-494a-b255-78ae3b60f5bb,James Haumahu,"ambil pajak elit, Daftar online Sulit",1,1,7,Pendaftaran/Registrasi NPWP,2026-01-01 18:06:15,2.0.6
2c4bc71d-5f94-4a49-b394-52044de2690f,Jack Ae,gk bisa login,1,1,4,Login,2026-01-01 14:22:00,2.0.6
32852434-8bc9-4eb7-b8d8-f29721b4b892,Indra Arfian,aplikasi banyak erornya niat ga si kerja,1,1,8,Error/Crash Aplikasi,2026-01-01 10:37:34,2.0.6
4c0527da-a4d7-4a5b-80dc-7494fd8e2f73,agoes freelancer,tolol menyusahkan saja,1,1,0,Keluhan Umum/Tidak Spesifik,2026-01-01 01:04:18,
d0b49859-8eb3-4363-b123-749b076f8e30,RIZKY PRADANA NUGROHO ELYASAT,"login di website pakai laptop bisa. tapi login pakai aplikasi di HP gak bisa masuk, password atau id yg salah pdhl sudah bener",1,1,4,Login,2025-12-31 23:52:28,2.0.6
fa9a4e6d-62fe-4661-8524-65d8e8e04cd5,Shona,MENDING HAPUS AJA MIN DARI PLAYSTORE.,1,1,0,Keluhan Umum/Tidak Spesifik,2025-12-31 23:08:37,2.0.6
48cb6f77-5dbe-4c2e-9f1f-66d32dd9ff7c,Wijaya Jaya,aplikasi tidak berguna. maubayar pajak aja di persulit.,1,1,2,Kesulitan Bayar/Lapor Pajak,2025-12-31 20:09:51,
9601b882-8c97-43b7-be27-a4f26616ffac,Himawan ES,jelek aplikasinya. developer nya terbaru buru tanpa QA. menu masukin otp ngebug. terus kode generate nya muncul di atas tombol verifikasi,1,1,5,Verifikasi/OTP,2025-12-31 18:29:28,2.0.6
35034a96-8e51-482a-8418-5e4f6548e3b7,Heny Doang,susah banget dan jawabannya eror trus. hrus minta tolong sma siapa lagih. ku kira aplikasi ini bisa membantu ehh taunya gak SMA se x,1,1,0,Keluhan Umum/Tidak Spesifik,2025-12-31 13:06:15,
bf0931cc-1875-4464-b97d-8b24b4b954bd,adief zulfiadi,"Aplikasi ta*k, habisin uang negara triliunan, hasilnya kek aplikasi buatan anak baru belajar pemrograman.",1,1,0,Keluhan Umum/Tidak Spesifik,2025-12-31 11:44:11,2.0.6
1a4ee3e6-c53d-4163-a890-60e8925b0c22,Muhammad Zulkifli,"kita dituntut untuk update laporan,tapi kalian sebagai penyedia platform tidak update soal kemudahan pelayanan login dari setengah jam yang lalu selalu gagal,alasannya sesi telah berakhir lebih baik kembalikan ke setelen awal saja,agar lebih mudah diakses",1,1,0,Keluhan Umum/Tidak Spesifik,2025-12-31 10:43:45,2.0.6
c0cd0cd7-748c-45ba-a3d4-466e89d1f840,Juni Herry,susah,1,1,2,Kesulitan Bayar/Lapor Pajak,2025-12-31 10:21:21,2.0.6
b95ce39e-f3aa-4393-a9a9-519c78f1110e,ujang saepudin,jelek lemot parah,1,1,0,Keluhan Umum/Tidak Spesifik,2025-12-31 09:53:41,2.0.6
bfc7dde1-14fc-48db-8967-e10bed4810fd,sigit pramono,"hampir semua orang yang download aplikasi ini kasih rate 1* aja. penasaran dan saya install sendiri dan benar saja masuk ke akun DJP saya (sebelum migrasi ke coretax) selalu salah passward atau user name. dan tidak ada fasilitas bantuan yang menjelaskan. hanya tertulis code eror....emang kita wajib pajak harus serumit ini buat setor pajak.... kalian para pejabat ga ada otak mempersulit kami yang mau taat pajak. itu buat apa pegawai kalian yang banyak, mending dateng ke rumah kami aja",1,1,2,Kesulitan Bayar/Lapor Pajak,2025-12-31 09:50:35,
e44600bf-4c9f-4fde-9970-99ff3439522a,Paijo 37,kita yg bayar pajak kitaa juga yg kudu laporan kerjanya apa org pajak,1,1,2,Kesulitan Bayar/Lapor Pajak,2025-12-31 08:45:22,
1f6f3297-4d29-41c4-ac41-f007d800874c,alfan arrasuli,orang pajak digaji buat apa? segalanya mesti wajib pajak yg ngerjain. bikin repot saja.,1,1,2,Kesulitan Bayar/Lapor Pajak,2025-12-31 08:23:45,2.0.6
80361ba9-7433-46b5-b037-3f57e5c91566,Anjay Official,aplikasi dari pemerintah gak ada yg normal semuanya anomali🥴,1,1,0,Keluhan Umum/Tidak Spesifik,2025-12-31 07:56:29,
75990bf6-7cb0-4ec7-a147-b398e3be9b5d,ubaid Rizal,"tidak bisa login, aneh tapi ya gimana lagi",1,1,4,Login,2025-12-31 07:05:25,2.0.6
f21c3652-695b-4567-b879-0e87557c9ccd,CaeZzar Alfatih,ini sarang korupsi/coretax eroor,1,1,0,Keluhan Umum/Tidak Spesifik,2025-12-31 05:20:14,
6a47b177-fa84-4a6b-a65a-7450f6dcac06,Dadan,"daftar masuk coretax gagal Mulu , nomor KK salah Mulu padahal sudah benar hayo DJP perbaiki dong jangan nyuruh bikin NPWP tapi pas daftar aja salah Mulu",1,1,7,Pendaftaran/Registrasi NPWP,2025-12-31 01:22:16,2.0.6
e6447733-bf7b-4968-9dab-4ef5f2cc1c7b,Galan kupluk,ga jelas mau lu gimana,1,1,7,Pendaftaran/Registrasi NPWP,2025-12-30 23:40:11,2.0.6
fdea8722-ed7c-47f0-ba0c-151a273dd813,opik hidayat,sangat sangat membantu masyarakat untuk lebih baik,1,1,3,Kualitas Aplikasi Buruk (General),2025-12-30 23:07:42,2.0.6
898b3cff-d16e-47d8-bb7c-5c84ac6b35e0,duwi Setiyanto,di suruh wajib pajak begitu mau bayar gagal apaa ini aplikasi gk jelas,1,1,2,Kesulitan Bayar/Lapor Pajak,2025-12-30 21:44:52,2.0.6
bda6c184-af76-4f86-9d0d-1ea627344f4e,Ferosa Nonia,"Gak aplikasi , gak laman web sama² susah di akses .Heran deh , pake coretax buat validasi jg kagak bisa².Lu niat kagak sih",1,1,0,Keluhan Umum/Tidak Spesifik,2025-12-30 17:41:16,2.0.6
8180a055-b671-484b-90dd-ce68f058a4d5,Rochmat Omat,aplikasi gaje,3,3,0,Keluhan Umum/Tidak Spesifik,2025-12-30 17:08:49,2.0.6
6c618967-4b15-42b7-b14d-618855d8f614,Adi Ibrhm,seharunya aplikasi yang memang diperuntukan untuk masyarakat itu dipermudah bukan dipersulit apalagi coretex makin susah login makin ribet makin ga jelas,1,1,9,Lapor SPT Tahunan Sulit,2025-12-30 16:50:10,2.0.6
0048dd92-13d9-45ae-ae7f-d30c8e1ba65d,ecko 272,"Dah bayar pajak,mau cetak surat aja ribet banget, Aplikasi ga mutu",1,1,2,Kesulitan Bayar/Lapor Pajak,2025-12-30 15:51:40,2.0.6
